category,modifiedtripleset,originaltripleset,lexicalisations,triplesetsize,id,prediction_lora-7b,execution_time_lora-7b
Monument,"[{'object': 'Franklin_County,_Pennsylvania', 'property': 'hasToItsWest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]","[[{'object': 'Franklin_County,_Pennsylvania', 'property': 'west', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'region', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]]",[],3,824,"Output text: The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. It is categorised as a contributing property. Franklin County is to the west.",1.8724780082702637
MusicalWork,"[{'object': 'Singing', 'property': 'instrument', 'subject': 'Sludge_metal'}]","[[{'object': 'Singing', 'property': 'instrument', 'subject': 'Sludge_metal'}]]",[],1,825,Output text: Sludge metal is a musical genre which includes the singing of songs.,1.052138090133667
Airport,"[{'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': 'Concrete', 'property': 'runwaySurfaceType', 'subject': 'Bedford_Aerodrome'}]","[[{'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': 'Concrete', 'property': 'runwaySurface', 'subject': 'Bedford_Aerodrome'}]]",[],2,826,Output text: The ICAO Location Identifier of Bedford Aerodrome is EGBF and the runway is made of concrete.,1.501136064529419
Film,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'broadcastedBy', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}]","[[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'network', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}]]",[],5,827,Output text: Death on a Farm was directed by Tom Simon and produced by Sarah Teale and Geof Bartz. It was broadcast by HBO and edited by Geof Bartz.,1.9425742626190186
Film,"[{'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'writer', 'subject': 'McVeagh_of_the_South_Seas'}]","[[{'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'writer', 'subject': 'McVeagh_of_the_South_Seas'}]]",[],3,828,Output text: The director of McVeagh of the South Seas is Cyril Bruce and the writer is Harry Carey (born 1878).,1.7348370552062988
Film,"[{'object': 'Lionsgate', 'property': 'distributor', 'subject': 'Super_Capers'}, {'object': 'Justin_Whalin', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Roadside_Attractions', 'property': 'distributor', 'subject': 'Super_Capers'}, {'object': '2003-01-01', 'property': 'foundingYear', 'subject': 'Roadside_Attractions'}]","[[{'object': 'Lionsgate', 'property': 'distributor', 'subject': 'Super_Capers'}, {'object': 'Justin_Whalin', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Roadside_Attractions', 'property': 'distributor', 'subject': 'Super_Capers'}, {'object': '2003-01-01', 'property': 'foundingYear', 'subject': 'Roadside_Attractions'}]]",[],4,829,"Output text: Super Capers, starring Justin Whalin, was distributed by Lionsgate and Roadside Attractions, the latter of which was founded on 01-01-2003.",2.2483930587768555
Artist,"[{'object': '""State of Israel""', 'property': 'longName', 'subject': 'Israel'}]","[[{'object': 'State of Israel', 'property': 'longName', 'subject': 'Israel'}]]",[],1,830,Output text: The long name of Israel is the State of Israel.,0.9172978401184082
MeanOfTransportation,"[{'object': 'V12_engine', 'property': 'engine', 'subject': 'ALCO_RS-3'}, {'object': '12', 'property': 'cylinderCount', 'subject': 'ALCO_RS-3'}, {'object': '17068.8 (millimetres)', 'property': 'length', 'subject': 'ALCO_RS-3'}]","[[{'object': 'V12_engine', 'property': 'enginetype', 'subject': 'ALCO_RS-3'}, {'object': '12', 'property': 'cylindercount', 'subject': 'ALCO_RS-3'}, {'object': '""17068.8""^^<http://dbpedia.org/datatype/millimetre>', 'property': 'MeanOfTransportation/length', 'subject': 'ALCO_RS-3'}]]",[],3,831,"Output text: The ALCO RS-3 has a V12 engine, 12 cylinders and is 17068.8 millimetres long.",1.9591059684753418
Film,"[{'object': '1955-04-06', 'property': 'birthDate', 'subject': 'Michael_Rooker'}]","[[{'object': '1955-04-06', 'property': 'birthDate', 'subject': 'Michael_Rooker'}]]",[],1,832,Output text: Michael Rooker was born on April 6th 1955.,1.2086007595062256
City,"[{'object': '1972550.0', 'property': 'areaTotal', 'subject': 'Mexico'}]","[[{'object': '1972550.0', 'property': 'areaTotal', 'subject': 'Mexico'}]]",[],1,833,Output text: The total area of Mexico is 1972550.0.,1.2221992015838623
Monument,"[{'object': 'Franklin_County,_Pennsylvania', 'property': 'hasToItsWest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Cumberland_County,_Pennsylvania', 'property': 'hasToItsNorth', 'subject': 'Adams_County,_Pennsylvania'}]","[[{'object': 'Franklin_County,_Pennsylvania', 'property': 'west', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'region', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""@en', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'southeast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Cumberland_County,_Pennsylvania', 'property': 'north', 'subject': 'Adams_County,_Pennsylvania'}]]",[],7,834,"Output text: The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania, USA. It was established in 2000 and is categorised as a contributing property. Adams County has Franklin County to its west and Cumberland County to its north. Carroll County Maryland is to the southeast.",3.172365665435791
Athlete,"[{'object': 'FC_Spartak_Moscow', 'property': 'youthclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Terek_Grozny', 'property': 'club', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'Rashid_Rakhimov', 'property': 'manager', 'subject': 'FC_Terek_Grozny'}]","[[{'object': 'FC_Spartak_Moscow', 'property': 'youthclubs', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Terek_Grozny', 'property': 'team', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'Rashid_Rakhimov', 'property': 'manager', 'subject': 'FC_Terek_Grozny'}], [{'object': 'FC_Spartak_Moscow', 'property': 'youthclubs', 'subject': 'Aleksandr_Prudnikov'}, {'object': '""→ Terek Grozny""@en', 'property': 'clubs', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'Rashid_Rakhimov', 'property': 'manager', 'subject': 'FC_Terek_Grozny'}]]",[],3,835,Output text: Aleksandr Prudnikov's youth club is FC Spartak Moscow and he plays for FC Terek Grozny which is managed by Rashid Rakhimov.,2.0019280910491943
City,"[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': '""City Manager""', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'City', 'property': 'type', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}, {'object': 'Council-manager_government', 'property': 'governmentType', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}]","[[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': 'City Manager', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'City', 'property': 'type', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}, {'object': 'Council-manager_government', 'property': 'governmentType', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}]]",[],6,836,"Output text: Ciudad Ayala is a city in Morelos, Mexico. It is led by the city manager and has a population density of 1604.0. It has a population of 1777539.",2.5002291202545166
Scientist,"[{'object': 'General_relativity', 'property': 'professionalField', 'subject': 'Brandon_Carter'}, {'object': 'Carter_constant', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'No-hair_theorem', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'Dennis_William_Sciama', 'property': 'doctoralAdvisor', 'subject': 'Brandon_Carter'}, {'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}, {'object': '1942-01-01', 'property': 'birthDate', 'subject': 'Brandon_Carter'}, {'object': 'University_of_Cambridge', 'property': 'almaMater', 'subject': 'Brandon_Carter'}]","[[{'object': 'General_relativity', 'property': 'field', 'subject': 'Brandon_Carter'}, {'object': 'Carter_constant', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'No-hair_theorem', 'property': 'knownFor', 'subject': 'Brandon_Carter'}, {'object': 'Dennis_William_Sciama', 'property': 'doctoralAdvisor', 'subject': 'Brandon_Carter'}, {'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}, {'object': '1942-01-01', 'property': 'birthDate', 'subject': 'Brandon_Carter'}, {'object': 'University_of_Cambridge', 'property': 'almaMater', 'subject': 'Brandon_Carter'}]]",[],7,837,Output text: Brandon Carter was born in England on 01-01-1942. He graduated from the University of Cambridge and his doctoral advisor was Dennis William Sciama. He is a general relativity expert and is known for the Carter constant and the No-hair theorem.,3.0706980228424072
Film,"[{'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Lionsgate', 'property': 'distributor', 'subject': 'Super_Capers'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Roadside_Attractions', 'property': 'distributor', 'subject': 'Super_Capers'}]","[[{'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Lionsgate', 'property': 'distributor', 'subject': 'Super_Capers'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Roadside_Attractions', 'property': 'distributor', 'subject': 'Super_Capers'}]]",[],4,838,Output text: Super Capers stars Michael Rooker and Tom Sizemore and was distributed by Lionsgate and Roadside Attractions.,1.5498552322387695
MusicalWork,"[{'object': 'Stoner_sludge', 'property': 'musicSubgenre', 'subject': 'Sludge_metal'}]","[[{'object': 'Stoner_sludge', 'property': 'musicSubgenre', 'subject': 'Sludge_metal'}]]",[],1,839,Output text: Stoner sludge is a sub genre of sludge metal.,1.2022058963775635
Food,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Silvano_Aureoles_Conejo', 'property': 'leader', 'subject': 'Mexico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","[[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Silvano_Aureoles_Conejo', 'property': 'leaderName', 'subject': 'Mexico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}], [{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Silvano_Aureoles_Conejo', 'property': 'leader', 'subject': 'Mexico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]]",[],4,840,Output text: Bionico is a dessert that can be found in Mexico. The currency in Mexico is the peso and the leader is Silvano Aureoles Conejo.,1.9416108131408691
Food,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Silvano_Aureoles_Conejo', 'property': 'leader', 'subject': 'Mexico'}, {'object': 'Jalisco', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","[[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Silvano_Aureoles_Conejo', 'property': 'leaderName', 'subject': 'Mexico'}, {'object': 'Jalisco', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}], [{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Silvano_Aureoles_Conejo', 'property': 'leader', 'subject': 'Mexico'}, {'object': 'Jalisco', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]]",[],6,841,Output text: Bionico is a dessert from the Jalisco region of Mexico. The country is led by Silvano Aureoles Conejo and the currency is the Mexican peso. Mexicans live in Mexico.,2.456852912902832
Film,"[{'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}, {'object': '89.0', 'property': 'runtime', 'subject': 'English_Without_Tears'}]","[[{'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}, {'object': '89.0', 'property': 'runtime', 'subject': 'English_Without_Tears'}]]",[],2,842,Output text: The producer of English Without Tears is Anatole de Grunwald and it has a runtime of 89 minutes.,1.5303008556365967
Artist,"[{'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'professionalField', 'subject': 'Liselotte_Grschebina'}]","[[{'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'field', 'subject': 'Liselotte_Grschebina'}]]",[],3,843,Output text: Liselotte Grschebina was born in the German Empire and studied at the School of Applied Arts in Stuttgart. She is a photographer.,1.733811855316162
Building,"[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}]","[[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}]]",[],2,844,Output text: The Alan B. Miller Hall is located in Virginia and is currently occupied by the Mason School of Business.,1.3052408695220947
MeanOfTransportation,"[{'object': '12', 'property': 'cylinderCount', 'subject': 'ALCO_RS-3'}, {'object': '17068.8 (millimetres)', 'property': 'length', 'subject': 'ALCO_RS-3'}]","[[{'object': '12', 'property': 'cylindercount', 'subject': 'ALCO_RS-3'}, {'object': '""17068.8""^^<http://dbpedia.org/datatype/millimetre>', 'property': 'MeanOfTransportation/length', 'subject': 'ALCO_RS-3'}]]",[],2,845,Output text: The ALCO RS-3 has a cylinder count of 12 and is 17068.8 millimetres in length.,1.8667209148406982
Artist,"[{'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'South_German_gulden', 'property': 'currency', 'subject': 'German_Empire'}]","[[{'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'South_German_gulden', 'property': 'currency', 'subject': 'German_Empire'}]]",[],2,846,Output text: Liselotte Grschebina was born in the German Empire where the currency is the South German gulden.,1.5341739654541016
MusicalWork,"[{'object': 'Espen_Lind', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Benny_Blanco', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Stargate_(production_team)'}, {'object': 'Stargate_(production_team)', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Michael_Jackson', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Stargate_(production_team)'}]","[[{'object': 'Espen_Lind', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Benny_Blanco', 'property': 'associatedBand', 'subject': 'Stargate_(production_team)'}, {'object': 'Stargate_(production_team)', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Michael_Jackson', 'property': 'associatedBand', 'subject': 'Stargate_(production_team)'}]]",[],4,847,Output text: The song Mermaid was written by Espen Lind and is performed by the Stargate production team. Stargate is associated with the musical artist Benny Blanco.,1.9550971984863281
