category,modifiedtripleset,originaltripleset,lexicalisations,triplesetsize,id,prediction_gpt-3.5-turbo-0613,execution_time_gpt-3.5-turbo-0613
Monument,"[{'object': 'Franklin_County,_Pennsylvania', 'property': 'hasToItsWest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]","[[{'object': 'Franklin_County,_Pennsylvania', 'property': 'west', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'region', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""@en', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'southeast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]]",[],7,1157,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. It was established in the year 2000. The monument is situated in Gettysburg, Pennsylvania, which is a municipality in Adams County. Franklin County, Pennsylvania is located to the west of Adams County, while Carroll County, Maryland is located to the southeast. The 11th Mississippi Infantry Monument is categorized as a contributing property.",2.9699857234954834
MusicalWork,"[{'object': '1953-01-01', 'property': 'birthDate', 'subject': 'Wharton_Tiers'}]","[[{'object': '1953-01-01', 'property': 'birthDate', 'subject': 'Wharton_Tiers'}]]",[],1,1158,"Wharton Tiers was born on January 1, 1953.",0.8174278736114502
Athlete,"[{'object': 'Grozny', 'property': 'ground', 'subject': 'FC_Terek_Grozny'}, {'object': 'FC_Amkar_Perm', 'property': 'currentclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Terek_Grozny', 'property': 'club', 'subject': 'Aleksandr_Prudnikov'}, {'object': '185.0 (centimetres)', 'property': 'height', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Spartak_Moscow', 'property': 'youthclub', 'subject': 'Aleksandr_Prudnikov'}]","[[{'object': 'Grozny', 'property': 'ground', 'subject': 'FC_Terek_Grozny'}, {'object': 'FC_Amkar_Perm', 'property': 'currentclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Terek_Grozny', 'property': 'team', 'subject': 'Aleksandr_Prudnikov'}, {'object': '""185.0""^^<http://dbpedia.org/datatype/centimetre>', 'property': 'Person/height', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Spartak_Moscow', 'property': 'youthclubs', 'subject': 'Aleksandr_Prudnikov'}], [{'object': 'Grozny', 'property': 'ground', 'subject': 'FC_Terek_Grozny'}, {'object': 'FC_Amkar_Perm', 'property': 'currentclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': '""→ Terek Grozny""@en', 'property': 'clubs', 'subject': 'Aleksandr_Prudnikov'}, {'object': '""185.0""^^<http://dbpedia.org/datatype/centimetre>', 'property': 'Person/height', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Spartak_Moscow', 'property': 'youthclubs', 'subject': 'Aleksandr_Prudnikov'}]]",[],5,1159,Aleksandr Prudnikov is a football player who currently plays for FC Amkar Perm. He has a height of 185.0 centimeters. Prudnikov started his youth career at FC Spartak Moscow and later joined FC Terek Grozny.,2.2655587196350098
University,"[{'object': '27400', 'property': 'numberOfStudents', 'subject': 'University_of_Burgundy'}, {'object': 'Dijon', 'property': 'campus', 'subject': 'University_of_Burgundy'}, {'object': 'Dijon', 'property': 'city', 'subject': 'University_of_Burgundy'}, {'object': '9400', 'property': 'numberOfPostgraduateStudents', 'subject': 'University_of_Burgundy'}, {'object': 'France', 'property': 'country', 'subject': 'University_of_Burgundy'}]","[[{'object': '27400', 'property': 'numberOfStudents', 'subject': 'University_of_Burgundy'}, {'object': 'Dijon', 'property': 'campus', 'subject': 'University_of_Burgundy'}, {'object': 'Dijon', 'property': 'city', 'subject': 'University_of_Burgundy'}, {'object': '9400', 'property': 'numberOfPostgraduateStudents', 'subject': 'University_of_Burgundy'}, {'object': 'France', 'property': 'country', 'subject': 'University_of_Burgundy'}]]",[],5,1160,"The University of Burgundy has 27,400 students. It is located in Dijon, France. The university has a campus in Dijon. It also has 9,400 postgraduate students.",1.8374519348144531
Scientist,"[{'object': 'Economics', 'property': 'professionalField', 'subject': 'Olga_Bondareva'}, {'object': 'Mathematics', 'property': 'professionalField', 'subject': 'Olga_Bondareva'}]","[[{'object': 'Economics', 'property': 'field', 'subject': 'Olga_Bondareva'}, {'object': 'Mathematics', 'property': 'field', 'subject': 'Olga_Bondareva'}]]",[],2,1161,Olga Bondareva is associated with the professional fields of Economics and Mathematics.,0.8176205158233643
Film,"[{'object': 'John_Mills', 'property': 'starring', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Gilbert_Taylor', 'property': 'cinematography', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': '94.0', 'property': 'runtime', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': '282838.0', 'property': 'gross', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Cyril_Frankel', 'property': 'director', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Louis_Levy', 'property': 'musicComposer', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}]","[[{'object': 'John_Mills', 'property': 'starring', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Gilbert_Taylor', 'property': 'cinematography', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': '5640.0', 'property': 'runtime', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': '282838.0', 'property': 'gross', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Cyril_Frankel', 'property': 'director', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Louis_Levy', 'property': 'musicComposer', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}]]",[],6,1162,"""It's Great to Be Young"" (1956 film) stars John Mills. The cinematography for the film was done by Gilbert Taylor. The film has a runtime of 94.0 minutes. It grossed 282838.0. Cyril Frankel directed the film and Louis Levy composed the music.",2.0427141189575195
Building,"[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","[[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]]",[],2,1163,Alan B. Miller Hall is currently occupied by Mason School of Business. It is owned by College of William & Mary.,1.1181917190551758
ComicsCharacter,"[{'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}, {'object': 'Tim_Brooke-Taylor', 'property': 'starring', 'subject': 'Bananaman'}]","[[{'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'network', 'subject': 'Bananaman'}, {'object': 'Tim_Brooke-Taylor', 'property': 'starring', 'subject': 'Bananaman'}]]",[],3,1164,Bananaman is created by Steve Bright. It is broadcasted by BBC. Bananaman stars Tim Brooke-Taylor.,1.1298327445983887
MusicalWork,"[{'object': 'The_Honeymoon_Killers_(American_band)', 'property': 'producer', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Take_It_Off!', 'property': 'followedBy', 'subject': 'Turn_Me_On_(album)'}, {'object': ""'Til_Death_Do_Us_Part_(EP)"", 'property': 'followedBy', 'subject': 'Take_It_Off!'}]","[[{'object': 'The_Honeymoon_Killers_(American_band)', 'property': 'producer', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Take_It_Off!', 'property': 'subsequentWork', 'subject': 'Turn_Me_On_(album)'}, {'object': ""'Til_Death_Do_Us_Part_(EP)"", 'property': 'subsequentWork', 'subject': 'Take_It_Off!'}]]",[],3,1165,"The album ""Turn Me On"" was produced by the American band ""The Honeymoon Killers"". It was followed by the album ""Take It Off!"" which was then followed by the EP ""'Til Death Do Us Part"".",1.5359623432159424
Airport,"[{'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}]","[[{'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}]]",[],1,1166,Bedford Aerodrome has the ICAO location identifier EGBF.,0.9180469512939453
Artist,"[{'object': 'Oberbürgermeister', 'property': 'leaderTitle', 'subject': 'Karlsruhe'}]","[[{'object': 'Oberbürgermeister', 'property': 'leaderTitle', 'subject': 'Karlsruhe'}]]",[],1,1167,The leader title of Karlsruhe is Oberbürgermeister.,0.8173787593841553
Film,"[{'object': 'Cyril_Frankel', 'property': 'director', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Television_director', 'property': 'occupation', 'subject': 'Cyril_Frankel'}]","[[{'object': 'Cyril_Frankel', 'property': 'director', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Television_director', 'property': 'occupation', 'subject': 'Cyril_Frankel'}]]",[],2,1168,"Cyril Frankel directed the film ""It's Great to Be Young"" in 1956. He is also known for his occupation as a television director.",1.428246021270752
Astronaut,"[{'object': '""1923-11-18""', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': '1959', 'property': 'selectedByNasa', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}]","[[{'object': '""1923-11-18""^^xsd:date', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': '1959', 'property': 'selection', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}]]",[],4,1169,"Alan Shepard was born on November 18, 1923 in New Hampshire. He was selected by NASA in 1959. He passed away in California.",1.2083139419555664
City,"[{'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}, {'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}]","[[{'object': '1603.87', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}, {'object': 'Governator', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}]]",[],4,1170,"Ciudad Ayala is a city located in Morelos, Mexico. It has a population density of 1604.0 people per square kilometer. The leader of Ciudad Ayala is known as the Governator.",1.5192413330078125
Athlete,"[{'object': 'Grozny', 'property': 'ground', 'subject': 'FC_Terek_Grozny'}, {'object': 'FC_Amkar_Perm', 'property': 'currentclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'Gadzhi_Gadzhiyev', 'property': 'manager', 'subject': 'FC_Amkar_Perm'}, {'object': 'FC_Terek_Grozny', 'property': 'club', 'subject': 'Aleksandr_Prudnikov'}, {'object': '185.0 (centimetres)', 'property': 'height', 'subject': 'Aleksandr_Prudnikov'}]","[[{'object': 'Grozny', 'property': 'ground', 'subject': 'FC_Terek_Grozny'}, {'object': 'FC_Amkar_Perm', 'property': 'currentclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'Gadzhi_Gadzhiyev', 'property': 'manager', 'subject': 'FC_Amkar_Perm'}, {'object': 'FC_Terek_Grozny', 'property': 'team', 'subject': 'Aleksandr_Prudnikov'}, {'object': '""185.0""^^<http://dbpedia.org/datatype/centimetre>', 'property': 'Person/height', 'subject': 'Aleksandr_Prudnikov'}], [{'object': 'Grozny', 'property': 'ground', 'subject': 'FC_Terek_Grozny'}, {'object': 'FC_Amkar_Perm', 'property': 'currentclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'Gadzhi_Gadzhiyev', 'property': 'manager', 'subject': 'FC_Amkar_Perm'}, {'object': '""→ Terek Grozny""@en', 'property': 'clubs', 'subject': 'Aleksandr_Prudnikov'}, {'object': '""185.0""^^<http://dbpedia.org/datatype/centimetre>', 'property': 'Person/height', 'subject': 'Aleksandr_Prudnikov'}]]",[],5,1171,FC_Terek_Grozny's ground is Grozny. Aleksandr_Prudnikov's current club is FC_Amkar_Perm. FC_Amkar_Perm's manager is Gadzhi_Gadzhiyev. Aleksandr_Prudnikov's club is FC_Terek_Grozny. Aleksandr_Prudnikov's height is 185.0 centimeters.,2.854128360748291
MusicalWork,"[{'object': 'Reggae', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Imagine_(John_Lennon_song)', 'property': 'followedBy', 'subject': 'Mermaid_(Train_song)'}]","[[{'object': 'Reggae', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Imagine_(John_Lennon_song)', 'property': 'subsequentWork', 'subject': 'Mermaid_(Train_song)'}]]",[],2,1172,"""Mermaid (Train song)"" is a song that belongs to the genre of Reggae. It is followed by the song ""Imagine (John Lennon song)"".",1.3408069610595703
Artist,"[{'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': '1994-06-14', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': '1908-05-02', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}]","[[{'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': '1994-01-01', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': '1908-01-01', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}]]",[],3,1173,"Liselotte Grschebina was trained at the School of Applied Arts in Stuttgart. She was born on May 2, 1908 and passed away on June 14, 1994.",1.6195416450500488
MusicalWork,"[{'object': 'Demo_2004_(Year_of_No_Light_album)', 'property': 'precededBy', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': '58.41', 'property': 'runtime', 'subject': 'Nord_(Year_of_No_Light_album)'}]","[[{'object': 'Demo_2004_(Year_of_No_Light_album)', 'property': 'previousWork', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': '3505.0', 'property': 'runtime', 'subject': 'Nord_(Year_of_No_Light_album)'}]]",[],2,1174,"The album ""Demo 2004"" by Year of No Light is preceded by the album ""Nord"". The runtime of the album ""Nord"" is 58.41 minutes.",1.450714349746704
Scientist,"[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'citizenship', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'State_Award_for_Superior_Achievement', 'property': 'award', 'subject': 'Nurhan_Atasoy'}, {'object': 'Teşvikiye', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}]","[[{'object': '1934-01-01', 'property': 'birthDate', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'citizenship', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkish_people', 'property': 'nationality', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'State_Award_for_Superior_Achievement', 'property': 'award', 'subject': 'Nurhan_Atasoy'}, {'object': 'Teşvikiye', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}]]",[],7,1175,"Nurhan Atasoy was born on January 1, 1934 in Turkey. She is a Turkish citizen and has Turkish nationality. She currently resides in Turkey, specifically in Teşvikiye. Nurhan Atasoy has received the State Award for Superior Achievement.",2.0456228256225586
ComicsCharacter,"[{'object': 'Broadcasting_House', 'property': 'city', 'subject': 'BBC'}, {'object': 'Bill_Oddie', 'property': 'starring', 'subject': 'Bananaman'}, {'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}]","[[{'object': 'Broadcasting_House', 'property': 'locationCity', 'subject': 'BBC'}, {'object': 'Bill_Oddie', 'property': 'starring', 'subject': 'Bananaman'}, {'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'network', 'subject': 'Bananaman'}]]",[],4,1176,BBC's Broadcasting House is located in a city. Bananaman stars Bill Oddie and was created by Steve Bright. Bananaman is broadcasted by the BBC.,1.4252924919128418
MusicalWork,"[{'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}]","[[{'object': '2007-04-23', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}], [{'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}]]",[],1,1177,"The album ""Nord"" by Year of No Light was released on September 6, 2006.",1.0184240341186523
