id,category,tripleset_size,tripleset,lexicalisations,prediction_gpt-3.5-turbo-0613,bleu_nltk_gpt-3.5-turbo-0613,meteor_gpt-3.5-turbo-0613,execution_time_gpt-3.5-turbo-0613
762,MusicalWork,2,"[{'object': 'Pussy_Galore_(band)', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'The_Honeymoon_Killers_(American_band)'}, {'object': 'The_Honeymoon_Killers_(American_band)', 'property': 'producer', 'subject': 'Turn_Me_On_(album)'}]","['The American band, the Honeymoon Killers, self-produced its album Turn Me On, with the help of some musicians from an associated musical group called Pussy Galore.', 'The Honeymoon Killers, producers of the album Turn Me On, are also associated with the band Pussy Galore.', ""The Honeymoon Killers, also associated with the band Pussy Galore, produced the album 'Turn Me On'.""]",The Honeymoon Killers (American band) is associated with Pussy Galore (band). Turn Me On (album) was produced by The Honeymoon Killers (American band).,0.0538001213853922,0.3720387053720387,1.9437150955200195
763,ComicsCharacter,5,"[{'object': 'Broadcasting_House', 'property': 'city', 'subject': 'BBC'}, {'object': 'Bill_Oddie', 'property': 'starring', 'subject': 'Bananaman'}, {'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'John_Reith,_1st_Baron_Reith', 'property': 'foundedBy', 'subject': 'BBC'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}]","['Bananaman starring Bill Oddie and created by Steve Bright was broadcasted by BBC. BBC was founded by 1st Baron, John Reith and has its home at Broadcasting House.', 'Based at Broadcasting House and founded by John Reith 1st Baron Reith, the BBC broadcast the show Bananaman. Bananaman was written by Steve Bright and starred Bill Oddie.', 'The headquarters of BBC is called Broadcasting House. The BBC was founded by John Reith, Baron Reith 1st. Bananaman was a tv series shown on the BBC and created by Steve Bright. The series starred Bill Oddie.']",The BBC is the founder of Bananaman and it is broadcasted by the BBC. Bananaman stars Bill Oddie and was created by Steve Bright. Broadcasting House is located in the city of BBC.,0.13731478228367833,0.44298245614035087,1.7413444519042969
764,Artist,5,"[{'object': 'Israel', 'property': 'nationality', 'subject': 'Liselotte_Grschebina'}, {'object': '20769100000.0', 'property': 'areaTotal', 'subject': 'Israel'}, {'object': 'Modern_Standard_Arabic', 'property': 'officialLanguage', 'subject': 'Israel'}, {'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}]","['Liselotte Grschebina was an Israeli who attended the school of Applied Arts in Stuttgart and was born in the German Empire. One of the official languages of Israel Is Modern Standard Arabic and has a total area of 20,769 square kilometers.', 'Liselotte Grschebina was born in the German Empire, did her studies at the School of Applied Arts in Stuttgart and is an Israeli national. Israel has a total area of 20,769 square kilometers and one of the official languages of Israel Is Modern Standard Arabic.', ""Liselotte Grschebina studied at the School of Applied Arts in Stuttgart, was born within the German Empire, and has Israeli nationality. Israel's official language is Modern Standard Arabic and the total area of Israel is 20769100000.0.""]","Liselotte Grschebina, who was born in the German Empire, is a national of Israel. Israel has a total area of 20,769,100,000.0 and its official language is Modern Standard Arabic. Liselotte Grschebina received training at the School of Applied Arts in Stuttgart.",0.4891371205233355,0.6127705276809597,2.3525662422180176
765,SportsTeam,6,"[{'object': 'Arapiraca', 'property': 'location', 'subject': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca'}, {'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '2015_Campeonato_Brasileiro_Série_C', 'property': 'season', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Brazil', 'property': 'country', 'subject': 'Campeonato_Brasileiro_Série_C'}, {'object': '17000', 'property': 'numberOfMembers', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'property': 'ground', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]","['Estádio Municipal Coaracy da Mata Fonseca located in Arapiraca is the name of the ground of Agremiação Sportiva Arapiraquense. Agremiação Sportiva Arapiraquense with 17000 members, play in the 2015 Campeonato Brasileiro Série C league in Brazil.', ""Agremiacao Sportiva Arapiraquense's ground is the Estadio Municipal Coaracy da Mata Fonseca in Arapiraca. Agremiação Sportiva Arapiraquense has 17000 members and play in the Campeonato Brasileiro Série C league and were in were in Campeonato Brasileiro Serie C in 2015 from Brazil."", 'Estádio Municipal Coaracy da Mata Fonseca in Arapiraca is the name of the ground of Agremiação Sportiva Arapiraquense. Agremiação Sportiva Arapiraquense with 17000 members play in the Brazilian Campeonato Brasileiro Série C league and competed in the Brazil 2015 Campeonato Brasileiro Série C.']","The Estádio Municipal Coaracy da Mata Fonseca is located in Arapiraca. Agremiação Sportiva Arapiraquense participated in the Campeonato Brasileiro Série C in the 2015 season. The league is held in Brazil. Agremiação Sportiva Arapiraquense has a total of 17,000 members. Their home ground is the Estádio Municipal Coaracy da Mata Fonseca.",0.3498409504907418,0.6631122448979592,3.4800055027008057
766,Scientist,1,"[{'object': '+2', 'property': 'utcOffset', 'subject': 'Istanbul'}]","['Istanbul is located in the +2 UTC timezone.', 'The UTC offset for Istanbul is +2.']",Istanbul has a UTC offset of +2.,0.1561969968460128,0.4508928571428571,0.8178272247314453
767,MusicalWork,5,"[{'object': '3.16', 'property': 'runtime', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Reggae', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Amund_Bjørklund', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Stargate_(production_team)', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Imagine_(John_Lennon_song)', 'property': 'followedBy', 'subject': 'Mermaid_(Train_song)'}]","['The Mermaid song is a reggae song by Train that is 3:16 long. It was written by Amund Bjorklund and produced by Stargate. The song is followed by “Imagine” by John Lennon.', 'The song Mermaid is a reggae song that lasts 3.16 minutes in length and is written under the team Stargate that was led by Amund Bjorklund. This song was followed by the cover Imagine of John Lennon.', 'The Train followed their song Mermaid, which is an example of the reggae genre, was written by Amund Bjørklund, produced by Stargate, and has a length of 3 minutes and 16 seconds, with Imagine, a song by John Lennon.']","The song ""Mermaid"" by Train has a runtime of 3.16 minutes and belongs to the genre of Reggae. It was written by Amund Bjørklund and Stargate (production team). It is followed by the song ""Imagine"" by John Lennon.",0.2249465283661999,0.48948048196047106,2.151674032211304
768,University,6,"[{'object': '""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Mumbai', 'property': 'location', 'subject': 'All_India_Council_for_Technical_Education'}, {'object': '""Dr. G. P. Prabhukumar""', 'property': 'director', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'All_India_Council_for_Technical_Education', 'property': 'wasGivenTheTechnicalCampusStatusBy', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Karnataka', 'property': 'state', 'subject': 'Acharya_Institute_of_Technology'}]","['The Acharya Institute of Technology is located in the state of Karnataka, its director is Dr. G.P. Prabhukumar and it is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education is located in Mumbai and gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.', 'The campus of the Acharya Institute of Technology is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, in Karnataka state. The director of the Institute is Dr. G. P. Prabhukumar. The Institute is affiliated with the Visvesvaraya Technological University. It was given the status of Technical Campus by All India Council for Technical Education, which is located in Mumbai.', 'The Acharya Institute of Technology is based in the state of Karnataka, the institute’s director is Dr. G. P. Prabhukumar and it is affiliated with the Visvesvaraya Technological University. The All India Council for Technical Education which is located in Mumbai gave the institute Technical Campus status. The address of the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.']","Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It is affiliated with Visvesvaraya Technological University and was given the technical campus status by the All India Council for Technical Education. The director of the institute is Dr. G. P. Prabhukumar. It is situated in the state of Karnataka. The All India Council for Technical Education is located in Mumbai.",0.5422916519880159,0.7729007633587787,3.7928466796875
769,Scientist,3,"[{'object': 'Saint_Petersburg', 'property': 'deathPlace', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad,_USSR', 'property': 'birthPlace', 'subject': 'Olga_Bondareva'}, {'object': '1937-04-27', 'property': 'birthDate', 'subject': 'Olga_Bondareva'}]","['Olga Bondareva who was born on April 27, 1937 in Leningrad, USSR, died in Saint Petersburg.', 'Olga Bondareva was born in Leningrad, which was part of the USSR, on April 27, 1937. She later passed away in Saint Petersburg.', 'Olga Bondareva who was born in Leningrad, USSR on April 27, 1937 died in Saint Petersburg.']","Olga Bondareva was born in Leningrad, USSR on 27 April 1937. She passed away in Saint Petersburg.",0.678364941096179,0.784483075452975,1.218491554260254
770,University,6,"[{'object': '""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Mumbai', 'property': 'location', 'subject': 'All_India_Council_for_Technical_Education'}, {'object': '""Dr. G. P. Prabhukumar""', 'property': 'director', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'All_India_Council_for_Technical_Education', 'property': 'wasGivenTheTechnicalCampusStatusBy', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '700', 'property': 'numberOfPostgraduateStudents', 'subject': 'Acharya_Institute_of_Technology'}]","[""The Acharya Institute of Technology has been given the status of Technical Campus by All India Council for Technical Education, which is located in Mumbai. The Institute's director is Dr. G. P. Prabhukumar. It is affiliated with Visvesvaraya Technological University and has about 700 post graduate students. The campus address for the Acharya Institute of Technology is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."", ""The Acharya Institute of Technology has around 700 post graduate students, its director is Dr. G. P. Prabhukumar and is affiliated with the Visvesvaraya Technological University. The institute was given 'Technical Campus' status by the All India Council for Technical Education which is based in the city of Mumbai. The address of the institute’s campus is Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."", 'The Acharya Institute of Technology, directed by Dr. G. Prabhukumar, affiliated with Visvesvaraya Technological University and located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India, has about 700 post-graduate students and was given the Technical Campus status by the All India Council for Technical Education, based in Mumbai.']","Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The director of the institute is Dr. G. P. Prabhukumar. It is affiliated with Visvesvaraya Technological University. The All India Council for Technical Education has given the technical campus status to Acharya Institute of Technology. The institute has 700 postgraduate students.",0.5924781196653099,0.656861211757857,3.0697691440582275
771,Scientist,2,"[{'object': 'Dennis_William_Sciama', 'property': 'doctoralAdvisor', 'subject': 'Brandon_Carter'}, {'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}]","['Brandon Carter, born in England, had Dennis William Sciama as his doctoral advisor.', 'Dennis William Sciama is the doctoral advisor for Brandon Carter who was born in England.', 'Dennis William Sciama was the doctoral advisor of Brandon Carter, who was born in England.']",Brandon Carter was born in England and his doctoral advisor was Dennis William Sciama.,0.19251614434393563,0.5522412793106306,0.9340856075286864
